weight,ll,llt,prior
1.0,-19.668955225459644,-2.8936891666915336,-4.788777210427789
1.0,-18.521606872219923,-2.7514681965788874,-5.505550380606552
1.0,-19.573405906522666,-2.8627692122607824,-4.846839010259763
1.0,-19.156887102105753,-2.7100861872898485,-5.337595408201837
1.0,-19.00742013100723,-2.813071864778087,-5.66569954197756
1.0,-19.619985792565817,-2.791458338056744,-4.935458663452191
1.0,-18.555401214673875,-2.7190045844968744,-5.396561953331958
1.0,-18.78394389085737,-2.7832265253289834,-5.5941519533301
1.0,-18.18969141736984,-2.7107657778713454,-5.215414263270349
1.0,-18.790155223569794,-2.7858343351123787,-4.944722989734089
1.0,-20.404207348746226,-2.7204728695933484,-5.501478059376433
1.0,-18.275718590085646,-2.7104604376306107,-5.276492397782166
1.0,-20.363171126501694,-2.7749963104967876,-5.598788317863857
1.0,-19.06549873733504,-2.7267318495115402,-5.10191293224355
1.0,-19.820192318897355,-2.902419814049235,-4.77682119393157
1.0,-18.20219208018061,-2.7114062639754337,-5.201028634010142
1.0,-21.24479531677305,-2.869901097508705,-4.925892975822637
1.0,-19.598051729129715,-2.744050031496527,-5.049691872745097
1.0,-18.287930776021255,-2.7232154359104785,-5.394356835147656
1.0,-18.23977975718856,-2.711469547143242,-5.197863650222082
1.0,-19.585739050851707,-2.771460384954698,-5.629446362022739
1.0,-20.14624286482474,-2.7272106238857257,-5.522861373020559
1.0,-20.082661043357632,-2.710131584404018,-5.341327867011482
1.0,-18.464538241584215,-2.7161077080961418,-5.151918061188149
1.0,-18.625068048288284,-2.7549734090124103,-5.004370138052543
1.0,-19.12296785137104,-2.716392143281432,-5.354797370331548
1.0,-19.214210876502392,-2.7403920530447183,-5.106847572510263
1.0,-18.66443204292502,-2.7698992060742844,-4.977247360219781
1.0,-18.98786357869397,-2.746343634981334,-5.53169376822859
1.0,-18.42894439622836,-2.722074672776323,-5.1393938595670114
1.0,-18.42894439622836,-2.722074672776323,-5.1393938595670114
1.0,-18.95964386967666,-2.758631363874729,-5.525790033865773
1.0,-18.33139549303257,-2.7273797496080108,-5.418626440891491
1.0,-18.55549139134917,-2.732129199793868,-5.072685073920649
1.0,-19.710380944147396,-2.7514471427456924,-5.585293114420566
1.0,-18.293009954468264,-2.709796311140444,-5.266718610937691
1.0,-18.614518941094325,-2.7355653887331677,-5.060561275067051
1.0,-19.923558112032936,-2.747647669325592,-5.512397578817302
1.0,-18.832869770163263,-2.70989470262388,-5.262848920823303
1.0,-22.207109498654425,-2.9072792646344814,-4.915452116215791
1.0,-19.356203990682772,-2.739237380709852,-5.059908023035148
1.0,-18.256622537367548,-2.7161542476027276,-5.344643429862039
1.0,-20.169793649048223,-2.8709074600136515,-5.830796792983266
1.0,-18.522529797256478,-2.711134012604207,-5.325052662494683
1.0,-18.270648234440664,-2.7106065135337274,-5.297361952909918
1.0,-20.141684684594246,-2.897792970856322,-4.784136448808539
1.0,-18.265401475234682,-2.7110016140619937,-5.287587878688806
1.0,-18.761278358851904,-2.781988647159525,-4.95269528080538
1.0,-18.20740591218201,-2.7107107218432955,-5.21166976217669
1.0,-19.027180612713796,-2.8116873545968697,-4.905667070625121
1.0,-18.75863376647582,-2.718761647076354,-5.364436288280073
1.0,-21.62429236407332,-2.726045680471403,-5.171005444629535
1.0,-18.56414826240065,-2.756585559230437,-5.521440886493613
1.0,-19.2455500763302,-2.7463264876950886,-5.035143392379754
1.0,-18.525448997710523,-2.751038451804625,-5.017018685390482
1.0,-18.483370327311523,-2.7463259854197615,-5.030357252006933
1.0,-18.491621766049775,-2.744197866475747,-5.046321914815271
1.0,-18.260883095407745,-2.7125184911823617,-5.184313161770769
1.0,-18.92819859303531,-2.713437286001972,-5.1809466549736545
1.0,-18.920912092360076,-2.720549506805082,-5.129933977612433
