weight,ll,llt,prior
1.0,-22.485603979024443,-2.724248038087304,-5.492667424178169
1.0,-67.40288252294546,-2.8912967492726755,-6.773064636042927
1.0,-34.639837465849894,-4.356869702814368,-4.269160685463781
1.0,-24.60642492194698,-3.2818804175042517,-4.624561195942799
1.0,-27.003758448181447,-2.909113313552961,-4.96202912392327
1.0,-20.148305311301193,-2.7915647026854504,-5.7011230747492805
1.0,-33.84881045464968,-3.5308048588776493,-4.837672912956226
1.0,-35.250465587405316,-3.8447298559391827,-4.5221943938989
1.0,-32.67521330330073,-4.446006504459019,-4.23367868637883
1.0,-26.181094337028078,-3.2649245156677402,-4.598223966462237
1.0,-19.126658157227887,-2.81015840767654,-5.65410701585944
1.0,-21.07466616853397,-2.898126320309204,-4.803059551883747
1.0,-38.68255393846481,-2.8096553665637334,-6.523134812058087
1.0,-41.47546012187635,-2.89526317556711,-5.7394655366871214
1.0,-20.907416094779844,-2.886132375888061,-4.814612102804292
1.0,-27.85464939920181,-3.661302550585575,-4.3979605113979705
1.0,-49.22385888628715,-4.418167056293184,-4.961825324999366
1.0,-27.283287797331347,-2.829839914816315,-5.087114279150609
1.0,-25.7382517157792,-3.3381428727127664,-4.533750562807766
1.0,-24.964501965725496,-2.933882381046515,-4.868000068412489
1.0,-28.507597226650354,-2.711569337970133,-5.68032097321056
1.0,-32.16520025254233,-2.775681457063826,-6.187417352076867
1.0,-33.21376172024573,-2.7245201316535446,-6.070045734017395
1.0,-42.660876529256406,-3.3159447243228897,-5.359531845494105
1.0,-32.21884667177365,-3.833283438588938,-4.569806826039711
1.0,-27.266757950291787,-3.1284500023821,-4.740449113589273
1.0,-56.61349538172728,-2.7411343311556866,-6.6494796805292085
1.0,-25.647151753960628,-3.0058653449477313,-6.247552416887286
1.0,-21.54210565793992,-2.9345980381763512,-4.770091339514114
1.0,-40.1319388819999,-3.7824917376077902,-4.934520361811422
1.0,-20.92124618746807,-2.956135596831916,-4.784872389707191
1.0,-39.17211332574396,-5.229433541254923,-4.100213255076177
1.0,-20.220588958255362,-2.7365683890044066,-5.089916552282965
1.0,-47.965925579571376,-4.715882369526506,-8.162453849552703
1.0,-22.62770573564364,-2.710681601274433,-5.387797467038623
1.0,-23.025590097249385,-3.273756886060185,-6.312406423004459
1.0,-24.021287482845327,-3.255739095697275,-4.6194068824729975
1.0,-23.540440633092878,-3.2716191479208137,-4.523979944934563
1.0,-22.894169401209815,-2.998589500016698,-4.829107860910256
1.0,-26.894565617588206,-3.7113943707648724,-4.350149636665199
1.0,-30.813705893563306,-4.058869709816208,-4.28717143709013
1.0,-18.382322307445207,-2.7350438653503604,-5.068538033129069
1.0,-20.227077108032233,-2.8191691563903367,-5.755715976521756
1.0,-28.18925188348352,-3.1883967046442443,-4.718255047669747
1.0,-27.258601885044293,-3.1447133787536923,-4.726119243694769
1.0,-18.68254965832415,-2.76220126012217,-5.004336841189312
1.0,-88.01392926750236,-4.023951737182929,-6.697757702328713
1.0,-20.29891078002581,-2.9250196331472145,-4.75503617020101
1.0,-34.147832412317015,-4.482459717442181,-4.207799581485347
1.0,-43.01573232670481,-5.7888499871503205,-4.056133040373043
1.0,-19.463831712996956,-2.8551055991309386,-4.8527410743092165
1.0,-39.826030035601356,-2.709795536910378,-6.192883742721249
1.0,-37.37820698883187,-4.908432732888884,-4.148247010837046
1.0,-32.511977937431986,-3.7543923570776596,-4.631995211964106
1.0,-19.25349235315281,-2.720610606298372,-5.196404419472316
1.0,-25.12269892539788,-2.7755928061661668,-5.892038816775073
1.0,-21.105449497871692,-2.7246092304278586,-5.163080761332086
1.0,-29.921567582199188,-2.7617954928054753,-5.514716501138936
